,dropoff_node,pickup_node,distance,dropoff_longitude,dropoff_latitude,pickup_longitude,pickup_latitude
0,47,46,0.08626939295556246,0.0,0.0,0.0,0.0
0,47,48,0.01773096399911172,0.0,0.0,0.0,0.0
0,47,49,0.05881398093437214,0.0,0.0,0.0,0.0
0,47,50,0.041797421163819924,0.0,0.0,0.0,0.0
0,47,51,0.038679761925148236,0.0,0.0,0.0,0.0
0,47,52,0.08145899746139196,0.0,0.0,0.0,0.0
0,47,53,0.05329430613818438,0.0,0.0,0.0,0.0
0,47,54,0.04970092401875599,0.0,0.0,0.0,0.0
0,47,55,0.05983734690822379,0.0,0.0,0.0,0.0
0,47,56,0.03307405100505958,0.0,0.0,0.0,0.0
0,47,57,0.0061764841843471524,0.0,0.0,0.0,0.0
0,47,58,0.02188975128800944,0.0,0.0,0.0,0.0
0,47,59,0.026581745047353632,0.0,0.0,0.0,0.0
0,47,60,0.08033037063047548,0.0,0.0,0.0,0.0
0,47,61,0.05104535287421846,0.0,0.0,0.0,0.0
0,47,62,0.036331126082182474,0.0,0.0,0.0,0.0
0,47,63,0.04099038118935084,0.0,0.0,0.0,0.0
0,48,0,0.033087414669837896,0.0,0.0,0.0,0.0
0,48,1,0.03395165429944891,0.0,0.0,0.0,0.0
0,48,2,0.0691366565234631,0.0,0.0,0.0,0.0
0,48,3,0.014527959761095768,0.0,0.0,0.0,0.0
0,48,4,0.009477233115006187,0.0,0.0,0.0,0.0
0,48,5,0.017056985871498384,0.0,0.0,0.0,0.0
0,48,6,0.08307479919248385,0.0,0.0,0.0,0.0
0,48,7,0.026121108038842537,0.0,0.0,0.0,0.0
0,48,8,0.014880484439944655,0.0,0.0,0.0,0.0
0,48,9,0.03284090958414449,0.0,0.0,0.0,0.0
0,48,10,0.030810431452595613,0.0,0.0,0.0,0.0
0,48,11,0.03493908017550282,0.0,0.0,0.0,0.0
0,48,12,0.060807272504949564,0.0,0.0,0.0,0.0
0,48,13,0.015126238901250005,0.0,0.0,0.0,0.0
0,48,14,0.03172343825385759,0.0,0.0,0.0,0.0
0,48,15,0.060006715978881325,0.0,0.0,0.0,0.0
0,48,16,0.03983984246987947,0.0,0.0,0.0,0.0
0,48,17,0.05050456566982255,0.0,0.0,0.0,0.0
0,48,18,0.02641762352973294,0.0,0.0,0.0,0.0
0,48,19,0.01639890713364638,0.0,0.0,0.0,0.0
0,48,20,0.0657193286806789,0.0,0.0,0.0,0.0
0,48,21,0.06750619973154805,0.0,0.0,0.0,0.0
0,48,22,0.032122518364617623,0.0,0.0,0.0,0.0
0,48,23,0.03763174043974577,0.0,0.0,0.0,0.0
0,48,24,0.06992266974138293,0.0,0.0,0.0,0.0
0,48,25,0.046142548381054166,0.0,0.0,0.0,0.0
0,48,26,0.03813126057987028,0.0,0.0,0.0,0.0
0,48,27,0.07210948250411016,0.0,0.0,0.0,0.0
0,48,28,0.07862753331325302,0.0,0.0,0.0,0.0
0,48,29,0.07369316378678119,0.0,0.0,0.0,0.0
0,48,30,0.07097849736752405,0.0,0.0,0.0,0.0
0,48,31,0.03027353452120861,0.0,0.0,0.0,0.0
0,48,32,0.008016061003752612,0.0,0.0,0.0,0.0
0,48,33,0.04621605387168278,0.0,0.0,0.0,0.0
0,48,34,0.08270621296004499,0.0,0.0,0.0,0.0
0,48,35,0.07062855212894537,0.0,0.0,0.0,0.0
0,48,36,0.0809378138350294,0.0,0.0,0.0,0.0
0,48,37,0.06524122008150383,0.0,0.0,0.0,0.0
0,48,38,0.05342341247879242,0.0,0.0,0.0,0.0
0,48,39,0.05797201527194262,0.0,0.0,0.0,0.0
0,48,40,0.060714280208865344,0.0,0.0,0.0,0.0
0,48,41,0.038456291010277976,0.0,0.0,0.0,0.0
0,48,42,0.01814037201795709,0.0,0.0,0.0,0.0
0,48,43,0.05755416522970343,0.0,0.0,0.0,0.0
0,48,44,0.06723926669688006,0.0,0.0,0.0,0.0
0,48,45,0.040420337327607206,0.0,0.0,0.0,0.0
0,48,46,0.02894736165228142,0.0,0.0,0.0,0.0
0,48,47,0.06678636138503949,0.0,0.0,0.0,0.0
0,48,49,0.014429208907583696,0.0,0.0,0.0,0.0
0,48,50,0.05494763281740839,0.0,0.0,0.0,0.0
0,48,51,0.007466731657832615,0.0,0.0,0.0,0.0
0,48,52,0.06533554701338251,0.0,0.0,0.0,0.0
0,48,53,0.0655003915113442,0.0,0.0,0.0,0.0
0,48,54,0.05945048401732628,0.0,0.0,0.0,0.0
0,48,55,0.08847514179518624,0.0,0.0,0.0,0.0
0,48,56,0.06567950604015292,0.0,0.0,0.0,0.0
0,48,57,0.04412129581867804,0.0,0.0,0.0,0.0
0,48,58,0.058343266359368276,0.0,0.0,0.0,0.0
0,48,59,0.03631506759509021,0.0,0.0,0.0,0.0
0,48,60,0.05041420604817358,0.0,0.0,0.0,0.0
0,48,61,0.05710143765985389,0.0,0.0,0.0,0.0
0,48,62,0.04669589203360708,0.0,0.0,0.0,0.0
0,48,63,0.08024428091954385,0.0,0.0,0.0,0.0
0,49,0,0.012218552489678172,0.0,0.0,0.0,0.0
0,49,1,0.07386243228558298,0.0,0.0,0.0,0.0
0,49,2,0.08287321400893179,0.0,0.0,0.0,0.0
0,49,3,0.035040333410286756,0.0,0.0,0.0,0.0
0,49,4,0.08454967099248324,0.0,0.0,0.0,0.0
0,49,5,0.061073706331143646,0.0,0.0,0.0,0.0
0,49,6,0.08576670406134862,0.0,0.0,0.0,0.0
0,49,7,0.06282402362888963,0.0,0.0,0.0,0.0
0,49,8,0.03682354355427019,0.0,0.0,0.0,0.0
0,49,9,0.009925420725599047,0.0,0.0,0.0,0.0
0,49,10,0.07920340267309345,0.0,0.0,0.0,0.0
0,49,11,0.056805450661668734,0.0,0.0,0.0,0.0
0,49,12,0.009151148102361952,0.0,0.0,0.0,0.0
0,49,13,0.08201699166036819,0.0,0.0,0.0,0.0
0,49,14,0.06065123160559702,0.0,0.0,0.0,0.0
0,49,15,0.02607961272219332,0.0,0.0,0.0,0.0
0,49,16,0.0146493362071528,0.0,0.0,0.0,0.0
0,49,17,0.009246100291673377,0.0,0.0,0.0,0.0
0,49,18,0.04263640097982353,0.0,0.0,0.0,0.0
0,49,19,0.0574019457527547,0.0,0.0,0.0,0.0
0,49,20,0.08006322528294578,0.0,0.0,0.0,0.0
0,49,21,0.01618609106813767,0.0,0.0,0.0,0.0
0,49,22,0.02619052777263651,0.0,0.0,0.0,0.0
0,49,23,0.06518277408604617,0.0,0.0,0.0,0.0
0,49,24,0.019051413700436552,0.0,0.0,0.0,0.0
0,49,25,0.030207866977659183,0.0,0.0,0.0,0.0
0,49,26,0.07179968684627948,0.0,0.0,0.0,0.0
0,49,27,0.03572660798706269,0.0,0.0,0.0,0.0
0,49,28,0.05819123708990079,0.0,0.0,0.0,0.0
0,49,29,0.051218084377281745,0.0,0.0,0.0,0.0
0,49,30,0.02934841902985133,0.0,0.0,0.0,0.0
0,49,31,0.08423732939152374,0.0,0.0,0.0,0.0
0,49,32,0.033389929901089035,0.0,0.0,0.0,0.0
0,49,33,0.0335662914537101,0.0,0.0,0.0,0.0
0,49,34,0.04586068529310597,0.0,0.0,0.0,0.0
0,49,35,0.03695106147761261,0.0,0.0,0.0,0.0
0,49,36,0.077422466263026,0.0,0.0,0.0,0.0
0,49,37,0.06486259033277725,0.0,0.0,0.0,0.0
0,49,38,0.018403082349239284,0.0,0.0,0.0,0.0
0,49,39,0.012980290996768874,0.0,0.0,0.0,0.0
0,49,40,0.06348934387528297,0.0,0.0,0.0,0.0
0,49,41,0.029182088281777728,0.0,0.0,0.0,0.0
0,49,42,0.02929451015649593,0.0,0.0,0.0,0.0
0,49,43,0.06744323786450877,0.0,0.0,0.0,0.0
0,49,44,0.030339862358449904,0.0,0.0,0.0,0.0
0,49,45,0.03584829651761626,0.0,0.0,0.0,0.0
0,49,46,0.08750422904104069,0.0,0.0,0.0,0.0
0,49,47,0.08755182540212328,0.0,0.0,0.0,0.0
0,49,48,0.038211287423607444,0.0,0.0,0.0,0.0
0,49,49,0.08106061894354284,0.0,0.0,0.0,0.0
0,49,50,0.05099601748935052,0.0,0.0,0.0,0.0
0,49,51,0.0593239877197982,0.0,0.0,0.0,0.0
0,49,52,0.042324885550499805,0.0,0.0,0.0,0.0
0,49,53,0.00719063832666536,0.0,0.0,0.0,0.0
0,49,54,0.03083070227509989,0.0,0.0,0.0,0.0
0,49,55,0.04635190889832303,0.0,0.0,0.0,0.0
0,49,56,0.07306624114694578,0.0,0.0,0.0,0.0
0,49,57,0.05993619824606054,0.0,0.0,0.0,0.0
0,49,58,0.0674920453086198,0.0,0.0,0.0,0.0
0,49,59,0.06380087306794899,0.0,0.0,0.0,0.0
0,49,60,0.0769497713505898,0.0,0.0,0.0,0.0
0,49,61,0.07936422545808121,0.0,0.0,0.0,0.0
0,49,62,0.05925251192852942,0.0,0.0,0.0,0.0
0,49,63,0.02966203560736408,0.0,0.0,0.0,0.0
0,50,0,0.06024118741901134,0.0,0.0,0.0,0.0
0,50,1,0.08891461391017648,0.0,0.0,0.0,0.0
0,50,2,0.02845750327226014,0.0,0.0,0.0,0.0
0,50,3,0.07330531753810147,0.0,0.0,0.0,0.0
0,50,4,0.051017426251109686,0.0,0.0,0.0,0.0
0,50,5,0.08417819056590851,0.0,0.0,0.0,0.0
0,50,6,0.020090857282221427,0.0,0.0,0.0,0.0
0,50,7,0.03920293282572587,0.0,0.0,0.0,0.0
0,50,8,0.009713471351545128,0.0,0.0,0.0,0.0
0,50,9,0.009869492550287936,0.0,0.0,0.0,0.0
0,50,10,0.047279358350417924,0.0,0.0,0.0,0.0
0,50,11,0.07680921176073331,0.0,0.0,0.0,0.0
0,50,12,0.07280435348094241,0.0,0.0,0.0,0.0
0,50,13,0.03470194994974698,0.0,0.0,0.0,0.0
0,50,14,0.02388430129068273,0.0,0.0,0.0,0.0
0,50,15,0.05553269632452495,0.0,0.0,0.0,0.0
0,50,16,0.0323307656604372,0.0,0.0,0.0,0.0
0,50,17,0.02000976082142304,0.0,0.0,0.0,0.0
0,50,18,0.01539331594343241,0.0,0.0,0.0,0.0
0,50,19,0.018142707280041387,0.0,0.0,0.0,0.0
0,50,20,0.033687394183242264,0.0,0.0,0.0,0.0
0,50,21,0.07223907703439131,0.0,0.0,0.0,0.0
0,50,22,0.012918584927537486,0.0,0.0,0.0,0.0
0,50,23,0.06358821999463377,0.0,0.0,0.0,0.0
0,50,24,0.0505730660197309,0.0,0.0,0.0,0.0
0,50,25,0.007230822251583769,0.0,0.0,0.0,0.0
0,50,26,0.019364181141047446,0.0,0.0,0.0,0.0
0,50,27,0.06682972104068688,0.0,0.0,0.0,0.0
0,50,28,0.009077622930574705,0.0,0.0,0.0,0.0
0,50,29,0.03216940434292024,0.0,0.0,0.0,0.0
0,50,30,0.013109359040487528,0.0,0.0,0.0,0.0
0,50,31,0.04906100902698258,0.0,0.0,0.0,0.0
0,50,32,0.080020929623271,0.0,0.0,0.0,0.0
0,50,33,0.007234892029388711,0.0,0.0,0.0,0.0
0,50,34,0.022395567415735035,0.0,0.0,0.0,0.0
0,50,35,0.06531395534492533,0.0,0.0,0.0,0.0
0,50,36,0.027299308733907908,0.0,0.0,0.0,0.0
0,50,37,0.08541939931915081,0.0,0.0,0.0,0.0
0,50,38,0.02841726855005084,0.0,0.0,0.0,0.0
0,50,39,0.08476324204255334,0.0,0.0,0.0,0.0
0,50,40,0.08352390169843875,0.0,0.0,0.0,0.0
0,50,41,0.029372240817376646,0.0,0.0,0.0,0.0
0,50,42,0.07694339069821651,0.0,0.0,0.0,0.0
0,50,43,0.049719068833560205,0.0,0.0,0.0,0.0
0,50,44,0.008365583381546615,0.0,0.0,0.0,0.0
0,50,45,0.011341935656402145,0.0,0.0,0.0,0.0
0,50,46,0.03973316957767311,0.0,0.0,0.0,0.0
0,50,47,0.08176941337164045,0.0,0.0,0.0,0.0
0,50,48,0.016902555945687563,0.0,0.0,0.0,0.0
0,50,51,0.04299058032335606,0.0,0.0,0.0,0.0
0,50,52,0.04834040522699986,0.0,0.0,0.0,0.0
0,50,53,0.03280983934272189,0.0,0.0,0.0,0.0
0,50,54,0.06638398293414269,0.0,0.0,0.0,0.0
0,50,55,0.0757607465831291,0.0,0.0,0.0,0.0
0,50,56,0.037659233436810616,0.0,0.0,0.0,0.0
0,50,57,0.03257602903699389,0.0,0.0,0.0,0.0
0,50,58,0.08528377571973733,0.0,0.0,0.0,0.0
0,50,59,0.0850173114274803,0.0,0.0,0.0,0.0
0,50,60,0.015720866673882644,0.0,0.0,0.0,0.0
0,50,61,0.051002341889412904,0.0,0.0,0.0,0.0
0,50,62,0.041560011859313954,0.0,0.0,0.0,0.0
0,50,63,0.03301769909585045,0.0,0.0,0.0,0.0
0,51,0,0.04293942950405588,0.0,0.0,0.0,0.0
0,51,1,0.08428094706624198,0.0,0.0,0.0,0.0
0,51,2,0.05166193121609279,0.0,0.0,0.0,0.0
0,51,3,0.02017221727119622,0.0,0.0,0.0,0.0
0,51,4,0.05227745589086648,0.0,0.0,0.0,0.0
0,51,5,0.06550983104258241,0.0,0.0,0.0,0.0
0,51,6,0.02382194649317329,0.0,0.0,0.0,0.0
0,51,7,0.014939118251227453,0.0,0.0,0.0,0.0
0,51,8,0.07350188425472151,0.0,0.0,0.0,0.0
0,51,9,0.04613715044974759,0.0,0.0,0.0,0.0
0,51,10,0.02123507265423151,0.0,0.0,0.0,0.0
0,51,11,0.03881488414817599,0.0,0.0,0.0,0.0
0,51,12,0.01677012384909657,0.0,0.0,0.0,0.0
0,51,13,0.04174959803157394,0.0,0.0,0.0,0.0
0,51,14,0.015005080467954662,0.0,0.0,0.0,0.0
0,51,15,0.010753985997721868,0.0,0.0,0.0,0.0
0,51,16,0.06020125211479052,0.0,0.0,0.0,0.0
0,51,17,0.02814862076022709,0.0,0.0,0.0,0.0
0,51,18,0.07755559497268617,0.0,0.0,0.0,0.0
0,51,19,0.028128701550101547,0.0,0.0,0.0,0.0
0,51,20,0.023839452875212212,0.0,0.0,0.0,0.0
0,51,21,0.0183921185464623,0.0,0.0,0.0,0.0
0,51,22,0.038601245810141495,0.0,0.0,0.0,0.0
0,51,23,0.0076547138076009675,0.0,0.0,0.0,0.0
0,51,24,0.05207770201819172,0.0,0.0,0.0,0.0
0,51,25,0.08012581858168828,0.0,0.0,0.0,0.0
0,51,26,0.03132311509230752,0.0,0.0,0.0,0.0
0,51,27,0.033642517088775956,0.0,0.0,0.0,0.0
0,51,28,0.020216260328080188,0.0,0.0,0.0,0.0
0,51,29,0.0520052402330122,0.0,0.0,0.0,0.0
0,51,30,0.03603470983430825,0.0,0.0,0.0,0.0
0,51,31,0.028354179602146,0.0,0.0,0.0,0.0
0,51,32,0.01276271674483697,0.0,0.0,0.0,0.0
0,51,33,0.03489316236160191,0.0,0.0,0.0,0.0
0,51,34,0.056046777457505866,0.0,0.0,0.0,0.0
0,51,35,0.036679540631911464,0.0,0.0,0.0,0.0
0,51,36,0.08367688969226038,0.0,0.0,0.0,0.0
0,51,37,0.06930492981622123,0.0,0.0,0.0,0.0
0,51,38,0.029711811695458973,0.0,0.0,0.0,0.0
0,51,39,0.04831182609833641,0.0,0.0,0.0,0.0
0,51,40,0.009592049058726824,0.0,0.0,0.0,0.0
0,51,41,0.043650932225745065,0.0,0.0,0.0,0.0
0,51,42,0.009578675174854482,0.0,0.0,0.0,0.0
0,51,43,0.02106264254791745,0.0,0.0,0.0,0.0
0,51,44,0.04399862566672487,0.0,0.0,0.0,0.0
0,51,45,0.07400995929323702,0.0,0.0,0.0,0.0
0,51,46,0.020989533606196126,0.0,0.0,0.0,0.0
0,51,47,0.051928491629391366,0.0,0.0,0.0,0.0
0,51,48,0.07346998638287727,0.0,0.0,0.0,0.0
0,51,49,0.06952935363608247,0.0,0.0,0.0,0.0
0,51,50,0.008745777962988045,0.0,0.0,0.0,0.0
0,51,52,0.08669388327363657,0.0,0.0,0.0,0.0
0,51,53,0.023627103455281503,0.0,0.0,0.0,0.0
0,51,54,0.07329958409133636,0.0,0.0,0.0,0.0
0,51,55,0.006649308540572469,0.0,0.0,0.0,0.0
0,51,56,0.03941780936903455,0.0,0.0,0.0,0.0
0,51,57,0.06927203330535177,0.0,0.0,0.0,0.0
0,51,58,0.08520684016304911,0.0,0.0,0.0,0.0
0,51,59,0.0733381645669768,0.0,0.0,0.0,0.0
0,51,60,0.07565523094453544,0.0,0.0,0.0,0.0
0,51,61,0.011075783003560389,0.0,0.0,0.0,0.0
0,51,62,0.038850666826931356,0.0,0.0,0.0,0.0
0,51,63,0.080238826127256,0.0,0.0,0.0,0.0
0,52,0,0.08146256477315453,0.0,0.0,0.0,0.0
0,52,1,0.05721208384264947,0.0,0.0,0.0,0.0
0,52,2,0.025089906180032824,0.0,0.0,0.0,0.0
0,52,3,0.03486885992642449,0.0,0.0,0.0,0.0
0,52,4,0.07575219489268167,0.0,0.0,0.0,0.0
0,52,5,0.026438307859536977,0.0,0.0,0.0,0.0
0,52,6,0.05288221967843067,0.0,0.0,0.0,0.0
0,52,7,0.008744750607058052,0.0,0.0,0.0,0.0
0,52,8,0.06514910690131925,0.0,0.0,0.0,0.0
0,52,9,0.05706865691306201,0.0,0.0,0.0,0.0
0,52,10,0.08590006519374638,0.0,0.0,0.0,0.0
0,52,11,0.07312792605975897,0.0,0.0,0.0,0.0
0,52,12,0.033029798013707895,0.0,0.0,0.0,0.0
0,52,13,0.033952785383394676,0.0,0.0,0.0,0.0
0,52,14,0.08087291826185118,0.0,0.0,0.0,0.0
0,52,15,0.035964572025311024,0.0,0.0,0.0,0.0
0,52,16,0.0637368836330231,0.0,0.0,0.0,0.0
0,52,17,0.01066758821939668,0.0,0.0,0.0,0.0
0,52,18,0.03367807649138463,0.0,0.0,0.0,0.0
0,52,19,0.01043865362233342,0.0,0.0,0.0,0.0
0,52,20,0.040933340432420674,0.0,0.0,0.0,0.0
0,52,21,0.013397188529850484,0.0,0.0,0.0,0.0
0,52,22,0.0856374443413568,0.0,0.0,0.0,0.0
0,52,23,0.011221095675147601,0.0,0.0,0.0,0.0
0,52,24,0.012197890951442697,0.0,0.0,0.0,0.0
0,52,25,0.07652715260735879,0.0,0.0,0.0,0.0
0,52,26,0.031838599100854285,0.0,0.0,0.0,0.0
0,52,27,0.06873693237657695,0.0,0.0,0.0,0.0
0,52,28,0.07710979285584042,0.0,0.0,0.0,0.0
0,52,29,0.024365213593362946,0.0,0.0,0.0,0.0
0,52,30,0.07675455547420815,0.0,0.0,0.0,0.0
0,52,31,0.02722748068767831,0.0,0.0,0.0,0.0
0,52,32,0.0696451391762479,0.0,0.0,0.0,0.0
0,52,33,0.016829517516366667,0.0,0.0,0.0,0.0
0,52,34,0.08244878476969815,0.0,0.0,0.0,0.0
0,52,35,0.06812454338201812,0.0,0.0,0.0,0.0
0,52,36,0.02323647728373056,0.0,0.0,0.0,0.0
0,52,37,0.05830276246548521,0.0,0.0,0.0,0.0
0,52,38,0.0829393038252338,0.0,0.0,0.0,0.0
0,52,39,0.06805454666614556,0.0,0.0,0.0,0.0
0,52,40,0.0264743272662711,0.0,0.0,0.0,0.0
0,52,41,0.022066621426641793,0.0,0.0,0.0,0.0
0,52,42,0.08978577547646767,0.0,0.0,0.0,0.0
0,52,43,0.0068568337681183126,0.0,0.0,0.0,0.0
0,52,44,0.05926891170896937,0.0,0.0,0.0,0.0
0,52,45,0.07303028947739816,0.0,0.0,0.0,0.0
0,52,46,0.02507568081391727,0.0,0.0,0.0,0.0
0,52,47,0.07561290034231291,0.0,0.0,0.0,0.0
0,52,48,0.08512604079259717,0.0,0.0,0.0,0.0
0,52,49,0.07214999692160609,0.0,0.0,0.0,0.0
0,52,50,0.06068573410082271,0.0,0.0,0.0,0.0
0,52,51,0.008117038078845881,0.0,0.0,0.0,0.0
0,52,52,0.052246759163800296,0.0,0.0,0.0,0.0
0,52,53,0.03095880941622791,0.0,0.0,0.0,0.0
0,52,54,0.06673312656446789,0.0,0.0,0.0,0.0
0,52,55,0.026540092635865924,0.0,0.0,0.0,0.0
0,52,56,0.05047470173442118,0.0,0.0,0.0,0.0
0,52,57,0.011459803163474513,0.0,0.0,0.0,0.0
0,52,58,0.044670209062140136,0.0,0.0,0.0,0.0
0,52,59,0.044378516908662215,0.0,0.0,0.0,0.0
0,52,60,0.06038102260464189,0.0,0.0,0.0,0.0
0,52,61,0.013638369474137157,0.0,0.0,0.0,0.0
0,52,62,0.04602078687281111,0.0,0.0,0.0,0.0
0,52,63,0.0260034375104983,0.0,0.0,0.0,0.0
0,53,0,0.052468714629377654,0.0,0.0,0.0,0.0
0,53,1,0.06456705968438665,0.0,0.0,0.0,0.0
0,53,2,0.08037893617760147,0.0,0.0,0.0,0.0
0,53,3,0.05761018743571015,0.0,0.0,0.0,0.0
0,53,4,0.05182768957838825,0.0,0.0,0.0,0.0
0,53,5,0.02542739768779758,0.0,0.0,0.0,0.0
0,53,6,0.06924140336800853,0.0,0.0,0.0,0.0
0,53,7,0.07273545384888545,0.0,0.0,0.0,0.0
0,53,8,0.06655721455121759,0.0,0.0,0.0,0.0
0,53,9,0.029187435638454877,0.0,0.0,0.0,0.0
0,53,10,0.024142890753964218,0.0,0.0,0.0,0.0
0,53,11,0.0398278795994461,0.0,0.0,0.0,0.0
0,53,12,0.021178529505060474,0.0,0.0,0.0,0.0
0,53,13,0.04256402177981105,0.0,0.0,0.0,0.0
0,53,14,0.008111233361581642,0.0,0.0,0.0,0.0
0,53,15,0.03828602569896584,0.0,0.0,0.0,0.0
0,53,16,0.08234081151668626,0.0,0.0,0.0,0.0
0,53,17,0.010343365641055487,0.0,0.0,0.0,0.0
0,53,18,0.08531364562007447,0.0,0.0,0.0,0.0
0,53,19,0.03825358188543631,0.0,0.0,0.0,0.0
0,53,20,0.05069586025277247,0.0,0.0,0.0,0.0
0,53,21,0.02891147368421189,0.0,0.0,0.0,0.0
0,53,22,0.04058712494100172,0.0,0.0,0.0,0.0
0,53,23,0.02321907039803401,0.0,0.0,0.0,0.0
0,53,24,0.012997956359549832,0.0,0.0,0.0,0.0
0,53,25,0.01495274099783793,0.0,0.0,0.0,0.0
0,53,26,0.027849575816652372,0.0,0.0,0.0,0.0
0,53,27,0.017331176785254088,0.0,0.0,0.0,0.0
0,53,28,0.05709721053405488,0.0,0.0,0.0,0.0
0,53,29,0.01614635603952763,0.0,0.0,0.0,0.0
0,53,30,0.026166808167670155,0.0,0.0,0.0,0.0
0,53,31,0.05888206803846555,0.0,0.0,0.0,0.0
0,53,32,0.03798624863849904,0.0,0.0,0.0,0.0
0,53,33,0.05525166889714677,0.0,0.0,0.0,0.0
0,53,34,0.011124274587227343,0.0,0.0,0.0,0.0
0,53,35,0.04560774517263822,0.0,0.0,0.0,0.0
0,53,36,0.05818472688425564,0.0,0.0,0.0,0.0
0,53,37,0.006165412816906,0.0,0.0,0.0,0.0
0,53,38,0.020957427571059912,0.0,0.0,0.0,0.0
0,53,39,0.06480579825110587,0.0,0.0,0.0,0.0
0,53,40,0.012314216141218224,0.0,0.0,0.0,0.0
0,53,41,0.015757733136348477,0.0,0.0,0.0,0.0
0,53,42,0.05840648129619153,0.0,0.0,0.0,0.0
0,53,43,0.05827127604305231,0.0,0.0,0.0,0.0
0,53,44,0.03649462509589254,0.0,0.0,0.0,0.0
0,53,45,0.028874635938741657,0.0,0.0,0.0,0.0
0,53,46,0.03327286157585553,0.0,0.0,0.0,0.0
0,53,47,0.04330316093614603,0.0,0.0,0.0,0.0
0,53,48,0.042522412973439845,0.0,0.0,0.0,0.0
0,53,49,0.089614959350926,0.0,0.0,0.0,0.0
0,53,50,0.08264737270160565,0.0,0.0,0.0,0.0
0,53,51,0.013779902644347202,0.0,0.0,0.0,0.0
0,53,52,0.06542977568029547,0.0,0.0,0.0,0.0
0,53,53,0.08069527441570422,0.0,0.0,0.0,0.0
0,53,54,0.019723168847248333,0.0,0.0,0.0,0.0
0,53,55,0.08775493924051093,0.0,0.0,0.0,0.0
0,53,56,0.07562634450821797,0.0,0.0,0.0,0.0
0,53,57,0.007749871258702192,0.0,0.0,0.0,0.0
0,53,58,0.00852526090403121,0.0,0.0,0.0,0.0
0,53,59,0.021228907859153334,0.0,0.0,0.0,0.0
0,53,60,0.0895452840847304,0.0,0.0,0.0,0.0
0,53,61,0.0382991376272578,0.0,0.0,0.0,0.0
0,53,62,0.018436553118073656,0.0,0.0,0.0,0.0
0,53,63,0.0560524211931517,0.0,0.0,0.0,0.0
0,54,0,0.05680522100441119,0.0,0.0,0.0,0.0
0,54,1,0.022226743962017223,0.0,0.0,0.0,0.0
0,54,2,0.06165010578251958,0.0,0.0,0.0,0.0
0,54,3,0.010476579089483254,0.0,0.0,0.0,0.0
0,54,4,0.07025355471398408,0.0,0.0,0.0,0.0
0,54,5,0.06907780884242724,0.0,0.0,0.0,0.0
0,54,6,0.08599969756325017,0.0,0.0,0.0,0.0
0,54,7,0.00870086644662751,0.0,0.0,0.0,0.0
0,54,8,0.08102501013711111,0.0,0.0,0.0,0.0
0,54,9,0.019478925311877972,0.0,0.0,0.0,0.0
0,54,10,0.0421623637110024,0.0,0.0,0.0,0.0
0,54,11,0.07204109203404507,0.0,0.0,0.0,0.0
0,54,12,0.011989258686586356,0.0,0.0,0.0,0.0
0,54,13,0.06471726634949154,0.0,0.0,0.0,0.0
0,54,14,0.07955980568301564,0.0,0.0,0.0,0.0
0,54,15,0.036588120324306805,0.0,0.0,0.0,0.0
0,54,16,0.06284706908515425,0.0,0.0,0.0,0.0
0,54,17,0.06782829346259078,0.0,0.0,0.0,0.0
0,54,18,0.02701437311393625,0.0,0.0,0.0,0.0
0,54,19,0.043736619324117994,0.0,0.0,0.0,0.0
0,54,20,0.061610421122570994,0.0,0.0,0.0,0.0
0,54,21,0.007957016423599413,0.0,0.0,0.0,0.0
0,54,22,0.009991889379618021,0.0,0.0,0.0,0.0
0,54,23,0.05178143884380352,0.0,0.0,0.0,0.0
0,54,24,0.05941733300900945,0.0,0.0,0.0,0.0
0,54,25,0.08259488192555985,0.0,0.0,0.0,0.0
0,54,26,0.01496042038904282,0.0,0.0,0.0,0.0
0,54,27,0.02654987815962656,0.0,0.0,0.0,0.0
0,54,28,0.05476683231801569,0.0,0.0,0.0,0.0
0,54,29,0.0181019605207529,0.0,0.0,0.0,0.0
0,54,30,0.013753262533834349,0.0,0.0,0.0,0.0
0,54,31,0.04373754064981258,0.0,0.0,0.0,0.0
0,54,32,0.014032593324894767,0.0,0.0,0.0,0.0
0,54,33,0.0572769686608511,0.0,0.0,0.0,0.0
0,54,34,0.021936980274154923,0.0,0.0,0.0,0.0
0,54,35,0.023301113967761314,0.0,0.0,0.0,0.0
0,54,36,0.04585634764238656,0.0,0.0,0.0,0.0
0,54,37,0.06867139728995222,0.0,0.0,0.0,0.0
0,54,38,0.022012973295783347,0.0,0.0,0.0,0.0
0,54,39,0.019931560054695197,0.0,0.0,0.0,0.0
0,54,40,0.01915906160539793,0.0,0.0,0.0,0.0
0,54,41,0.043795503721711274,0.0,0.0,0.0,0.0
0,54,42,0.05429327720768851,0.0,0.0,0.0,0.0
0,54,43,0.038956473970999814,0.0,0.0,0.0,0.0
0,54,44,0.03682146010720108,0.0,0.0,0.0,0.0
0,54,45,0.017676671121942975,0.0,0.0,0.0,0.0
0,54,46,0.029894844119693308,0.0,0.0,0.0,0.0
0,54,47,0.029700292793852653,0.0,0.0,0.0,0.0
0,54,48,0.06337485147913167,0.0,0.0,0.0,0.0
0,54,49,0.010718461223816155,0.0,0.0,0.0,0.0
0,54,50,0.08279600665173327,0.0,0.0,0.0,0.0
0,54,51,0.02994626566926334,0.0,0.0,0.0,0.0
0,54,52,0.08726767521862719,0.0,0.0,0.0,0.0
